time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-15T18:19:56.180Z,35.8225,-117.6486667,6.67,0.02,ml,8,115,0.04212,0.13,ci,ci37402868,2022-03-15T20:38:20.741Z,"23km N of Ridgecrest, CA",earthquake,0.33,0.73,0.067,4,reviewed,ci,ci
2022-03-15T18:19:32.890Z,35.8245,-117.6435,7.36,0.54,ml,12,86,0.03839,0.13,ci,ci39968671,2022-03-15T20:34:19.723Z,"22km WNW of Searles Valley, CA",earthquake,0.26,0.72,0.085,5,reviewed,ci,ci
2022-03-15T18:18:04.110Z,39.421,-110.3131667,-1.63,1.7,md,5,194,0.009748,0.02,uu,uu60485677,2022-03-15T18:47:02.640Z,"15 km SSE of Sunnyside, Utah",earthquake,0.69,0.37,0.154,5,reviewed,uu,uu
2022-03-15T18:15:53.881Z,13.997,119.4707,43.04,5,mb,,80,8.905,0.81,us,us6000h4ss,2022-03-15T18:41:07.040Z,"Philippine Islands region",earthquake,8.5,5.8,0.046,154,reviewed,us,us
2022-03-15T18:15:34.880Z,35.8251667,-117.6508333,6.27,3.09,ml,41,25,0.04435,0.14,ci,ci39968663,2022-03-16T02:33:54.383Z,"23km N of Ridgecrest, CA",earthquake,0.13,0.35,0.148,80,reviewed,ci,ci
2022-03-15T18:15:28.830Z,33.4865,-116.552,8.05,0.65,ml,29,50,0.04274,0.13,ci,ci39968655,2022-03-15T20:30:12.702Z,"14km SE of Anza, CA",earthquake,0.18,0.36,0.12,14,reviewed,ci,ci
2022-03-15T18:13:09.350Z,-23.1328,179.6258,546.97,4.9,mb,,79,5.559,1.12,us,us6000h4sq,2022-03-15T18:31:04.040Z,"south of the Fiji Islands",earthquake,11.7,8.8,0.082,49,reviewed,us,us
2022-03-15T18:12:54.650Z,18.021,-66.822,15.44,2.31,md,11,148,,0.12,pr,pr71340333,2022-03-15T18:27:51.210Z,"2 km N of Indios, Puerto Rico",earthquake,0.33,0.84,0.103385767967436,5,reviewed,pr,pr
2022-03-15T17:57:00.440Z,19.2186660766602,-155.385665893555,32.1100006103516,1.83000004,md,40,155,,0.129999995,hv,hv72951212,2022-03-15T18:00:09.340Z,"9 km E of Pāhala, Hawaii",earthquake,0.71,0.829999983,0.839999974,7,automatic,hv,hv
2022-03-15T17:46:43.080Z,37.5486679,-121.7036667,2.33,1.75,md,29,51,0.07003,0.07,nc,nc73706076,2022-03-15T19:07:14.059Z,"16km SSE of Livermore, CA",earthquake,0.21,0.75,0.16,21,automatic,nc,nc
2022-03-15T17:43:14.020Z,38.8208333,-122.7908333,1.3,1.27,md,44,26,0.01096,0.03,nc,nc73706071,2022-03-16T05:33:10.862Z,"6km NNW of The Geysers, CA",earthquake,0.12,0.19,0.126,11,reviewed,nc,nc
2022-03-15T17:38:30.310Z,38.8165016,-122.7993317,3.24,1.01,md,9,93,0.009084,0.01,nc,nc73706066,2022-03-15T17:48:10.558Z,"6km NW of The Geysers, CA",earthquake,0.48,0.99,,1,automatic,nc,nc
2022-03-15T17:32:43.788Z,-58.7739,-25.3449,55.67,4.9,mb,,210,7.625,0.63,us,us6000h4sv,2022-03-15T19:55:52.040Z,"South Sandwich Islands region",earthquake,14.1,2.2,0.114,27,reviewed,us,us
2022-03-15T17:31:18.799Z,-21.4069,-69.6971,13.46,4,mb,,94,0.204,1.15,us,us6000h4sa,2022-03-15T18:13:15.040Z,"91 km NE of Tocopilla, Chile",earthquake,2.7,5.4,0.299,3,reviewed,us,us
2022-03-15T17:29:07.610Z,38.817,-122.8008333,3.57,0.36,md,14,69,0.009638,0.02,nc,nc73706061,2022-03-15T18:59:08.092Z,"6km NW of The Geysers, CA",earthquake,0.4,0.88,0.197,3,reviewed,nc,nc
2022-03-15T17:23:22.070Z,38.8243332,-122.7998352,1.54,0.84,md,10,69,0.008052,0.02,nc,nc73706056,2022-03-15T17:32:10.468Z,"6km NW of The Geysers, CA",earthquake,0.33,1.07,,1,automatic,nc,nc
2022-03-15T17:17:49.342Z,55.2088,-157.8433,6.2,3,ml,,,,0.7,ak,ak0223enzst1,2022-03-15T19:36:53.040Z,"113 km SE of Perryville, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-15T17:11:49.350Z,38.8226667,-122.842,1.71,1.22,md,42,47,0.005463,0.03,nc,nc73706046,2022-03-16T05:28:16.830Z,"9km NW of The Geysers, CA",earthquake,0.13,0.19,0.175,13,reviewed,nc,nc
2022-03-15T17:09:35.830Z,35.8413333,-119.0271667,16.99,1.77,ml,22,86,0.04674,0.22,ci,ci39968615,2022-03-15T17:32:03.638Z,"21km ENE of Delano, CA",earthquake,0.35,0.76,0.141,16,reviewed,ci,ci
2022-03-15T17:09:03.280Z,33.2898333,-116.7598333,17.22,0.77,ml,31,54,0.05372,0.13,ci,ci39968607,2022-03-15T17:28:55.771Z,"5km N of Lake Henshaw, CA",earthquake,0.2,0.46,0.163,13,reviewed,ci,ci
2022-03-15T17:07:26.040Z,39.414,-110.2991667,-3.5,1.73,md,7,201,0.02248,0.13,uu,uu60485672,2022-03-15T17:15:43.460Z,"17 km SSE of Sunnyside, Utah",earthquake,0.96,3.21,0.152,6,reviewed,uu,uu
2022-03-15T17:06:47.311Z,9.1799,-66.6391,10,4.6,mb,,80,3.956,0.76,us,us6000h4s0,2022-03-16T01:50:54.300Z,"69 km W of Valle de La Pascua, Venezuela",earthquake,5.5,1.9,0.086,40,reviewed,us,us
2022-03-15T17:02:47.170Z,33.8218333,-117.4856667,-0.62,1.18,ml,40,43,0.03414,0.24,ci,ci39968599,2022-03-15T17:23:27.410Z,"7km SSE of Home Gardens, CA",quarry blast,0.41,31.61,0.106,15,reviewed,ci,ci
2022-03-15T16:56:31.480Z,38.8359985,-122.7959976,2.83,0.64,md,8,72,0.005029,0.02,nc,nc73706031,2022-03-15T17:07:10.343Z,"6km WNW of Cobb, CA",earthquake,0.57,1.9,,1,automatic,nc,nc
2022-03-15T16:46:52.620Z,38.7671667,-122.883,3.12,1.15,md,40,201,0.02858,0.06,nc,nc73706026,2022-03-16T05:29:24.459Z,"11km W of The Geysers, CA",earthquake,0.22,0.35,0.148,11,reviewed,nc,nc
2022-03-15T16:46:29.430Z,36.5763321,-121.1526642,7.25,1.05,md,5,148,0.02676,0.01,nc,nc73706021,2022-03-15T17:01:10.314Z,"5km N of Pinnacles, CA",earthquake,0.76,1.09,0.14,5,automatic,nc,nc
2022-03-15T16:43:45.740Z,19.201000213623,-155.415496826172,35.4000015258789,2.2,ml,46,153,,0.129999995,hv,hv72951127,2022-03-15T16:49:16.220Z,"6 km E of Pāhala, Hawaii",earthquake,0.51,0.660000026,5.29,3,automatic,hv,hv
2022-03-15T16:34:32.160Z,17.89,-66.8523333333333,12.45,2.46,md,8,238,,0.28,pr,pr71340318,2022-03-15T16:52:16.730Z,"10 km SSE of Maria Antonia, Puerto Rico",earthquake,1.87,0.95,0.171108715566468,4,reviewed,pr,pr
2022-03-15T16:26:29.970Z,33.3768333,-116.882,6.91,0.82,ml,39,36,0.02826,0.16,ci,ci39968431,2022-03-15T17:03:54.104Z,"3km NW of Palomar Observatory, CA",earthquake,0.17,0.33,0.097,18,reviewed,ci,ci
2022-03-15T16:26:15.090Z,18.0138333333333,-66.9568333333333,7.61,2.19,md,3,209,,0.12,pr,pr71340323,2022-03-15T17:32:16.890Z,"3 km SSW of Liborio Negron Torres, Puerto Rico",earthquake,2.69,2.52,0.0691732286273736,3,reviewed,pr,pr
2022-03-15T16:25:31.149Z,31.6243,-104.476,5,2.8,ml,,68,0.049,0.5,us,us6000h4rn,2022-03-15T17:44:50.040Z,"western Texas",earthquake,1.4,1.7,0.045,64,reviewed,us,us
2022-03-15T16:25:04.128Z,37.3856,-117.0914,6.4,2.1,ml,29,82.46,0.16,0.1683,nn,nn00835375,2022-03-16T02:38:10.906Z,"38 km SSE of Goldfield, Nevada",earthquake,,2.2,1,17,reviewed,nn,nn
2022-03-15T16:22:02.050Z,35.6911667,-117.4271667,2.74,0.29,ml,6,184,0.1083,0.05,ci,ci39968383,2022-03-15T17:21:47.671Z,"9km SSW of Searles Valley, CA",earthquake,0.63,0.6,0.047,2,reviewed,ci,ci
2022-03-15T16:19:02.011Z,63.4614,-151.1845,6.8,2.5,ml,,,,0.95,ak,ak0223eneovg,2022-03-15T17:26:36.040Z,"28 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-15T16:15:34.793Z,28.6671,-98.8209,5,2.5,mb_lg,,177,0.609,0.64,us,us6000h4ri,2022-03-15T17:12:09.040Z,"22 km N of Fowlerton, Texas",earthquake,2.8,2,0.255,4,reviewed,us,us
2022-03-15T16:13:51.240Z,38.8274994,-122.8046646,1.83,0.85,md,9,76,0.005886,0.01,nc,nc73706006,2022-03-15T17:36:10.627Z,"7km NW of The Geysers, CA",earthquake,0.36,1.58,,1,automatic,nc,nc
2022-03-15T16:07:54.013Z,60.4459,-151.5329,56.3,1.7,ml,,,,0.71,ak,ak0223enc8eh,2022-03-15T16:10:27.320Z,"13 km WNW of Kalifornsky, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-03-15T16:07:13.060Z,36.0066667,-120.5878333,3.69,0.43,md,15,143,0.03028,0.08,nc,nc73706001,2022-03-16T00:43:19.114Z,"18km NW of Parkfield, CA",earthquake,0.33,0.76,0.307,4,reviewed,nc,nc
2022-03-15T16:02:26.747Z,-58.6342,-25.3256,10,4.7,mb,,97,7.562,0.71,us,us6000h4r8,2022-03-15T16:36:55.040Z,"South Sandwich Islands region",earthquake,11.5,1.9,0.12,24,reviewed,us,us
2022-03-15T15:56:58.350Z,17.9046666666667,-66.8595,12.28,2.6,md,17,198,,0.18,pr,pr71340308,2022-03-15T16:16:29.530Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.43,0.41,0.0714206756669706,8,reviewed,pr,pr
2022-03-15T15:55:16.018Z,61.3968,-149.8356,31.6,1.1,ml,,,,0.54,ak,ak0223en108h,2022-03-15T16:10:03.526Z,"8 km ENE of Point MacKenzie, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-15T15:51:39.507Z,-58.5703,-24.9683,10,5.3,mww,,83,7.693,0.9,us,us6000h4r3,2022-03-15T16:48:37.040Z,"South Sandwich Islands region",earthquake,10.1,1.9,0.098,10,reviewed,us,us
2022-03-15T15:48:45.416Z,28.6777,-99.0273,5,2.6,mb_lg,,84,0.478,0.41,us,us6000h4r0,2022-03-15T17:16:32.040Z,"14 km E of Dilley, Texas",earthquake,2.5,2,0.12,18,reviewed,us,us
2022-03-15T15:42:32.600Z,38.762,-122.8836667,3.17,0.8,md,26,232,0.02983,0.05,nc,nc73705991,2022-03-15T23:06:12.543Z,"11km W of The Geysers, CA",earthquake,0.31,0.43,0.043,4,reviewed,nc,nc
2022-03-15T15:40:30.982Z,37.3918,-117.0838,0.4,1.4,ml,14,110.51,0.168,0.1354,nn,nn00835372,2022-03-16T02:38:08.206Z,"37 km SSE of Goldfield, Nevada",earthquake,,3.7,1.03,6,reviewed,nn,nn
2022-03-15T15:38:19.226Z,63.6934,-152.4535,0,2.4,ml,,,,0.9,ak,ak0223emxdb5,2022-03-15T16:55:10.040Z,"22 km SSW of Lake Minchumina, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-15T15:27:26.850Z,19.2786674499512,-155.414001464844,35.0299987792969,2.02999997,md,25,216,,0.119999997,hv,hv72951062,2022-03-15T15:30:47.230Z,"10 km NE of Pāhala, Hawaii",earthquake,0.95,0.610000014,2.02999997,4,automatic,hv,hv
2022-03-15T15:24:12.670Z,46.19566666666667,-122.18683333333334,3.34,0.49,ml,12,148,0.004974,0.07,uw,uw61822516,2022-03-15T17:21:35.970Z,"37 km NNE of Amboy, Washington",earthquake,0.29,0.41,0.14217599506629142,7,reviewed,uw,uw
2022-03-15T15:23:07.040Z,46.19616666666667,-122.18883333333333,2.56,0.5,ml,15,129,0.003878,0.07,uw,uw61822521,2022-03-15T17:16:04.610Z,"37 km NNE of Amboy, Washington",earthquake,0.26,0.42,0.058678688335362494,6,reviewed,uw,uw
2022-03-15T15:21:59.300Z,38.8170013,-122.7994995,3.68,0.84,md,10,91,0.009597,0.02,nc,nc73705981,2022-03-15T16:11:18.044Z,"6km NW of The Geysers, CA",earthquake,0.46,1.18,,1,automatic,nc,nc
2022-03-15T15:19:48.040Z,38.8170013,-122.7998352,3.37,0.68,md,19,56,0.00969,0.02,nc,nc73705976,2022-03-15T16:44:10.222Z,"6km NW of The Geysers, CA",earthquake,0.28,0.85,0.48,3,automatic,nc,nc
2022-03-15T15:17:46.660Z,38.8268318,-122.8519974,2.23,0.37,md,8,85,0.003874,0.01,nc,nc73705971,2022-03-15T17:29:17.565Z,"10km WNW of The Geysers, CA",earthquake,0.54,0.94,,1,automatic,nc,nc
2022-03-15T15:17:04.160Z,39.4136667,-110.303,-2.7,1.99,md,7,199,0.02004,0.12,uu,uu60485667,2022-03-15T15:32:36.600Z,"16 km SSE of Sunnyside, Utah",earthquake,0.99,2.34,0.209,7,reviewed,uu,uu
2022-03-15T15:14:30.860Z,33.2918333,-116.7596667,16.27,0.96,ml,42,49,0.05571,0.13,ci,ci40208336,2022-03-15T17:34:31.750Z,"6km N of Lake Henshaw, CA",earthquake,0.14,0.41,0.127,22,reviewed,ci,ci
2022-03-15T15:11:29.142Z,42.6923,-78.1505,5,2.6,mb_lg,,49,0.522,0.31,us,us6000h4qr,2022-03-16T05:26:54.010Z,"5 km SSW of Warsaw, New York",earthquake,1.9,2,0.089,33,reviewed,us,us
2022-03-15T15:06:26.660Z,38.757,-122.7166672,1.43,0.33,md,7,119,0.007879,0.01,nc,nc73705966,2022-03-15T15:40:12.871Z,"3km SW of Anderson Springs, CA",earthquake,0.65,0.4,,1,automatic,nc,nc
2022-03-15T15:04:10.677Z,63.2141,-151.3757,0,1.3,ml,,,,0.86,ak,ak0223emq25u,2022-03-15T15:15:31.584Z,"40 km SSE of Denali National Park, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-03-15T14:49:16.190Z,33.7035,-116.7298333,16.6,0.99,ml,39,65,0.01513,0.13,ci,ci40208312,2022-03-15T17:16:56.610Z,"4km SSW of Idyllwild, CA",earthquake,0.17,0.32,0.139,14,reviewed,ci,ci
2022-03-15T14:29:15.970Z,38.8181648,-122.8058319,3.08,0.49,md,21,51,0.006185,0.02,nc,nc73705951,2022-03-15T16:11:17.044Z,"6km NW of The Geysers, CA",earthquake,0.25,0.57,0.24,3,automatic,nc,nc
2022-03-15T14:28:51.870Z,19.1961669921875,-155.380661010742,30.5799999237061,1.98000002,md,44,172,,0.119999997,hv,hv72951012,2022-03-15T14:32:16.830Z,"10 km E of Pāhala, Hawaii",earthquake,0.59,0.860000014,0.280000001,9,automatic,hv,hv
2022-03-15T14:25:39.206Z,65.6003,-165.2724,10,2.5,ml,,197,0.28,0.21,us,us6000h4qn,2022-03-15T14:54:55.040Z,"63 km NE of Teller, Alaska",earthquake,6.2,2,0.097,14,reviewed,us,us
2022-03-15T14:18:03.181Z,0.4136,125.8393,43.89,5,mb,,53,1.568,0.45,us,us6000h4qh,2022-03-15T15:00:00.040Z,"142 km SE of Tondano, Indonesia",earthquake,3.1,7.7,0.063,86,reviewed,us,us
2022-03-15T14:15:34.830Z,19.1644992828369,-155.47216796875,31.5300006866455,2.14,ml,48,91,,0.159999996,hv,hv72951002,2022-03-15T14:21:06.090Z,"4 km S of Pāhala, Hawaii",earthquake,0.56,0.800000012,4.04,5,automatic,hv,hv
2022-03-15T14:15:01.730Z,47.1463333,-112.8028333,10.81,1.43,ml,15,174,0.385,0.11,mb,mb80540534,2022-03-15T17:37:28.320Z,"23 km NNW of Lincoln, Montana",earthquake,0.46,0.9,0.237,3,reviewed,mb,mb
2022-03-15T14:06:14.400Z,17.9125,-66.8628333333333,16.55,2.65,md,9,195,,0.15,pr,pr71340298,2022-03-15T14:30:27.510Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.79,0.85,0.334990302650965,3,reviewed,pr,pr
2022-03-15T13:58:51.910Z,33.3741667,-116.8778333,6.34,1.02,ml,37,38,0.02412,0.16,ci,ci40208296,2022-03-15T17:29:41.500Z,"2km NNW of Palomar Observatory, CA",earthquake,0.2,0.46,0.1,22,reviewed,ci,ci
2022-03-15T13:55:52.605Z,-60.3239,-27.0977,10,4.8,mb,,81,7.9,0.36,us,us6000h4qc,2022-03-15T14:16:33.040Z,"South Sandwich Islands region",earthquake,14.2,1.9,0.121,24,reviewed,us,us
2022-03-15T13:50:30.796Z,-21.1304,-69.3679,100.36,4.9,mww,,59,0.141,0.64,us,us6000h4q8,2022-03-15T21:52:59.228Z,"130 km SE of Iquique, Chile",earthquake,5.1,2.2,0.089,12,reviewed,us,us
2022-03-15T13:46:31.876Z,37.1183,-115.2935,3.6,1.8,ml,26,113.62,0.347,0.1576,nn,nn00835369,2022-03-16T02:38:05.287Z,"29 km SSW of Alamo, Nevada",earthquake,,2.6,0.71,16,reviewed,nn,nn
2022-03-15T13:43:08.540Z,32.657,-115.6335,11.18,1.82,ml,38,139,0.07873,0.2,ci,ci40208280,2022-03-15T16:56:41.153Z,"10km NNW of Progreso, B.C., MX",earthquake,0.25,0.33,0.15,18,reviewed,ci,ci
2022-03-15T13:43:08.170Z,32.743,-115.5781667,13.88,1.34,ml,17,136,0.156,0.18,ci,ci37490701,2022-03-15T16:52:49.132Z,"5km WNW of Heber, CA",earthquake,0.36,0.56,0.021,2,reviewed,ci,ci
2022-03-15T13:23:35.150Z,34.6168333,-120.3868333,0.96,2.05,ml,18,193,0.08881,0.28,ci,ci40208272,2022-03-16T00:17:20.778Z,"7km ESE of Lompoc, CA",earthquake,1.07,31.61,0.146,27,automatic,ci,ci
2022-03-15T13:17:06.219Z,39.6128,-119.4469,11.5,1.2,ml,14,53.51,0.109,0.1438,nn,nn00835368,2022-03-16T02:37:57.151Z,"14 km W of Wadsworth, Nevada",earthquake,,1.5,0.27,9,reviewed,nn,nn
2022-03-15T13:11:02.733Z,37.8639,101.3798,10,4.2,mb,,63,10.62,0.66,us,us6000h4q0,2022-03-15T15:48:47.652Z,"100 km SW of Jinchang, China",earthquake,13.2,1.9,0.136,18,reviewed,us,us
2022-03-15T13:03:54.622Z,59.7752,-152.4185,79.8,1.2,ml,,,,0.26,ak,ak0223elj2rq,2022-03-15T13:06:15.701Z,"32 km W of Anchor Point, Alaska",earthquake,,2.6,,,automatic,ak,ak
2022-03-15T13:02:32.420Z,38.8105,-122.8111667,3.27,1.58,md,45,51,0.01265,0.03,nc,nc73705931,2022-03-16T01:09:20.265Z,"6km NW of The Geysers, CA",earthquake,0.16,0.25,0.133,13,reviewed,nc,nc
2022-03-15T13:00:34.930Z,38.8230019,-122.8083344,1.31,0.84,md,11,63,0.001414,0.01,nc,nc73705926,2022-03-15T14:37:13.499Z,"7km NW of The Geysers, CA",earthquake,0.26,1.23,,1,automatic,nc,nc
2022-03-15T12:49:00.336Z,39.6165,-119.4339,14,1.3,ml,15,57.81,0.101,0.1252,nn,nn00835366,2022-03-16T02:37:55.370Z,"12 km W of Wadsworth, Nevada",earthquake,,1.9,0.21,9,reviewed,nn,nn
2022-03-15T12:47:12.741Z,39.6117,-119.4373,11.4,1.2,ml,21,57.23,0.107,0.1492,nn,nn00835365,2022-03-16T02:37:52.439Z,"13 km W of Wadsworth, Nevada",earthquake,,1.4,0.31,9,reviewed,nn,nn
2022-03-15T12:33:59.070Z,33.9498333,-116.3346667,1.75,1.24,ml,44,47,0.1277,0.15,ci,ci40208240,2022-03-15T15:51:50.691Z,"15km NNE of Thousand Palms, CA",earthquake,0.13,0.34,0.157,20,reviewed,ci,ci
2022-03-15T12:31:31.420Z,38.8139992,-122.7505035,1.57,0.36,md,7,231,0.02237,0.01,nc,nc73705921,2022-03-15T14:11:15.362Z,"2km WSW of Cobb, CA",earthquake,1.69,1,,1,automatic,nc,nc
2022-03-15T12:27:20.200Z,37.4315,-118.4786667,7.47,0.98,md,16,91,0.03966,0.06,nc,nc73705916,2022-03-15T19:34:11.212Z,"8km NW of Dixon Lane-Meadow Creek, CA",earthquake,0.52,1.05,0.234,11,reviewed,nc,nc
2022-03-15T12:25:59.703Z,42.2121,42.7582,10,4.7,mb,,39,1.473,0.5,us,us6000h4pa,2022-03-15T13:01:53.371Z,"8 km SE of Kutaisi, Georgia",earthquake,4.7,1.8,0.069,64,reviewed,us,us
2022-03-15T12:25:09.450Z,38.8311667,-122.7531667,0.49,0.6,md,21,129,0.007835,0.05,nc,nc73705911,2022-03-15T22:43:13.422Z,"3km WNW of Cobb, CA",earthquake,0.24,0.3,0.175,3,reviewed,nc,nc
2022-03-15T12:24:25.834Z,59.867,-152.8493,104,1.7,ml,,,,0.36,ak,ak0223el22zd,2022-03-15T12:31:21.461Z,"57 km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-15T12:23:38.790Z,39.4236667,-110.309,-1.96,1.77,md,8,196,0.01248,0.14,uu,uu60485657,2022-03-15T15:20:46.240Z,"15 km SSE of Sunnyside, Utah",earthquake,1.21,1.13,0.148,7,reviewed,uu,uu
2022-03-15T12:22:00.420Z,19.2451667785645,-155.389495849609,31,1.99000001,md,31,138,,0.209999993,hv,hv72950907,2022-03-15T12:25:19.010Z,"10 km ENE of Pāhala, Hawaii",earthquake,0.76,1.02999997,0.99000001,3,automatic,hv,hv
2022-03-15T12:14:57.405Z,59.3461,-152.107,75.6,1.6,ml,,,,0.66,ak,ak0223el009x,2022-03-15T12:17:54.613Z,"10 km W of Nanwalek, Alaska",earthquake,,2.1,,,automatic,ak,ak
2022-03-15T12:12:31.407Z,-0.5301,98.556,37.2,5.1,mww,,107,2.068,0.45,us,us6000h4p4,2022-03-15T12:27:51.040Z,"174 km W of Pariaman, Indonesia",earthquake,7.5,6.4,0.093,11,reviewed,us,us
2022-03-15T12:08:22.591Z,37.1559,-115.308,3.9,2.3,ml,21,102.47,0.537,0.2717,nn,nn00835362,2022-03-15T12:11:58.102Z,"26 km SSW of Alamo, Nevada",earthquake,,1.3,0.61,16,automatic,nn,nn
2022-03-15T12:00:12.017Z,37.1137,-115.3083,3.2,1.4,ml,24,114.22,0.357,0.1853,nn,nn00835360,2022-03-15T20:47:39.516Z,"30 km SSW of Alamo, Nevada",earthquake,,3.7,0.52,13,reviewed,nn,nn
2022-03-15T11:54:49.230Z,38.8419991,-122.8416672,1.85,0.87,md,15,91,0.005907,0.01,nc,nc73705906,2022-03-15T13:17:18.008Z,"10km NW of The Geysers, CA",earthquake,0.26,0.57,,1,automatic,nc,nc
2022-03-15T11:53:57.639Z,37.1242,-115.3228,0,1.3,ml,19,129.4,0.356,0.1692,nn,nn00835357,2022-03-15T20:07:03.661Z,"30 km SSW of Alamo, Nevada",earthquake,,0,0.31,11,reviewed,nn,nn
2022-03-15T11:48:32.728Z,37.1209,-115.3165,11.8,3.4,ml,30,75.07,0.355,0.1972,nn,nn00835351,2022-03-15T21:44:51.044Z,"30 km SSW of Alamo, Nevada",earthquake,,1,0.44,16,reviewed,nn,nn
2022-03-15T11:41:51.990Z,33.4475,-116.5766667,10.64,0.6,ml,38,44,0.05257,0.11,ci,ci40208216,2022-03-15T15:40:43.960Z,"15km SE of Anza, CA",earthquake,0.13,0.23,0.231,14,reviewed,ci,ci
2022-03-15T11:33:25.800Z,17.9351666666667,-67.001,3.62,2.26,md,3,234,,0.01,pr,pr71340293,2022-03-15T12:03:44.960Z,"Puerto Rico region",earthquake,1.43,1.57,0.127137631876341,3,reviewed,pr,pr
2022-03-15T11:23:47.030Z,38.7906685,-122.7618332,0.22,0.36,md,8,101,0.01008,0.04,nc,nc73705896,2022-03-15T12:52:12.849Z,"2km NNW of The Geysers, CA",earthquake,0.31,1.13,,1,automatic,nc,nc
2022-03-15T11:18:06.483Z,61.0226,-148.3057,0,1.8,ml,,,,1.2,ak,ak0223ekfbii,2022-03-15T11:21:01.472Z,"34 km NE of Whittier, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-15T11:06:27.230Z,36.5518333,-89.613,7.69,1.21,md,17,61,0.03159,0.05,nm,nm60376537,2022-03-15T15:18:51.410Z,"2 km SSW of Howardville, Missouri",earthquake,0.36,0.71,0.069,10,reviewed,nm,nm
2022-03-15T10:56:32.640Z,44.3475,-115.1788333,8.47,2.12,ml,10,83,0.944,0.25,mb,mb80540529,2022-03-15T17:22:26.250Z,"24 km NW of Stanley, Idaho",earthquake,0.77,1.37,0.208,9,reviewed,mb,mb
2022-03-15T10:55:47.319Z,43.045,145.0363,97.62,4.3,mb,,145,1.728,0.38,us,us6000h4nv,2022-03-15T11:15:26.040Z,"53 km SW of Nemuro, Japan",earthquake,6.4,8.8,0.117,21,reviewed,us,us
2022-03-15T10:52:37.795Z,63.4928,-150.8562,2.8,1.6,ml,,,,0.84,ak,ak0223ek18pl,2022-03-15T11:01:00.629Z,"43 km E of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-15T10:52:05.830Z,34.033,-117.026,8.88,0.81,ml,31,110,0.09615,0.13,ci,ci40208208,2022-03-15T15:24:36.578Z,"2km E of Yucaipa, CA",earthquake,0.17,0.6,0.155,13,reviewed,ci,ci
2022-03-15T10:40:21.010Z,38.831665,-122.8188324,1.63,0.74,md,15,55,0.01072,0.03,nc,nc73705891,2022-03-15T12:26:12.706Z,"8km NW of The Geysers, CA",earthquake,0.25,0.47,0.13,2,automatic,nc,nc
2022-03-15T10:35:22.030Z,33.6255,-116.6768333,13.95,0.55,ml,18,92,0.07025,0.14,ci,ci40208200,2022-03-15T14:54:27.922Z,"8km N of Anza, CA",earthquake,0.33,0.52,0.165,10,reviewed,ci,ci
2022-03-15T10:33:20.030Z,44.5391667,-115.2486667,12.1,2.15,ml,12,82,0.766,0.25,mb,mb80540519,2022-03-15T16:04:34.120Z,"43 km NW of Stanley, Idaho",earthquake,0.63,1.55,0.149,8,reviewed,mb,mb
2022-03-15T10:30:20.477Z,67.3441,-156.1493,0,2.6,ml,,,,0.84,ak,ak0223ejwhng,2022-03-15T10:42:05.576Z,"58 km NNE of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-15T10:23:21.610Z,18.1673333333333,-67.3711666666667,55.95,3.28,md,47,168,,0.25,pr,pr71340283,2022-03-15T11:27:11.193Z,"21 km SW of Stella, Puerto Rico",earthquake,0.47,0.42,0.126043013864354,19,reviewed,pr,pr
2022-03-15T10:22:44.840Z,19.1615009307861,-155.462493896484,32.5,2.16000009,md,47,109,,0.170000002,hv,hv72950812,2022-03-15T10:25:57.530Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.5,0.75999999,1.82000005,22,automatic,hv,hv
2022-03-15T10:20:08.079Z,-15.7765,-71.9574,10,4.7,mb,,127,2.981,0.78,us,us6000h4nn,2022-03-15T22:43:53.221Z,"16 km ESE of Huambo, Peru",earthquake,7,1.9,0.062,79,reviewed,us,us
2022-03-15T10:14:51.718Z,62.0585,-148.022,25.7,1.7,ml,,,,0.87,ak,ak0223ejt4lv,2022-03-15T10:20:26.791Z,"33 km NW of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-15T10:14:29.580Z,44.3253333,-115.187,7.87,2.01,ml,10,82,0.945,0.26,mb,mb80540524,2022-03-15T16:18:04.860Z,"23 km WNW of Stanley, Idaho",earthquake,0.77,1.66,0.135,8,reviewed,mb,mb
